Map phase	Shuffle Phase	Reduce Phase	Finalize	Total
5.62342596054, 0.103074073792, 0.0135509967804, 0.000627994537354, 5.74067902565
27.1249089241, 0.00663113594055, 0.010274887085, 0.000971078872681, 27.142786026
0.689869165421, 0.783071041107, 3.62149405479, 0.000935077667236, 5.09536933899
0.634342908859, 0.00464200973511, 4.36513996124, 0.000566005706787, 5.00469088554
0.681199073792, 0.00429701805115, 4.31513810158, 0.000430822372437, 5.00106501579
6.86989092827, 0.00316905975342, 0.00794100761414, 0.00040602684021, 6.88140702248
4.42322206497, 0.00313591957092, 0.584159135818, 0.000365972518921, 5.01088309288
3.22201800346, 0.00851702690125, 1.78040385246, 0.000476121902466, 5.01141500473
1.73387598991, 0.00437808036804, 3.26632499695, 0.000383853912354, 5.00496292114
1.73351812363, 0.00234913825989, 3.2668402195, 0.000967979431152, 5.00367546082
